protocol_id,protocol_name,core_eligible,core_universe_status,terminal_risk,stage2_terminal_mode_prob,composite_terminal_prob,composite_watch_band,decay_mode,evidence_level,evidence_summary,address_registry_status,candidate_address,candidate_source,adapter_address,adapter_role,adapter_evidence_status,adapter_source_type,adapter_source_note,validation_status,current_avax_core_tvl,current_total_core_tvl,current_avax_share,migrated_candidate,reason_1,reason_2,reason_3
steer-protocol,Steer Protocol,1,core_eligible,0.4995320711130812,0.0340134112438271,0.0169907897642499,monitor,multichain_relocation,methodology_backed,Adapter relies on chain-specific subgraph endpoints for TVL.,missing_address,,,,,,adapter_subgraph,Adapter relies on chain-specific subgraph endpoints for TVL.,,1374.47132,26088285.674150005,5.268538290202476e-05,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
stonedefi,StoneDefi,1,core_eligible,0.6401985538470107,0.1610660312153313,0.1031142402579325,monitor,native_revival_or_threshold_boundary,address_registered,Avalanche contract address confirmed and live code detected on C-Chain.,mapped_live_code,0x9BC91eAAb1380D3a40320B1b282b6f06e2F31Acf,adapter_source,0x9BC91eAAb1380D3a40320B1b282b6f06e2F31Acf,avax_vault_from_adapter,mapped_live_code,adapter_onchain_aggregate,Adapter defines an explicit avax vault set and calculates TVL from ERC4626 totalAssets across Avalanche vault contracts.,no_code_on_avax,12124.19951,71483.96455,0.1696072620807095,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
stormswap,StormSwap,1,core_eligible,,0.9333504885581064,,,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,8176.13153,9051.26644,0.9033135400663336,0,,,
struct-finance,Struct Finance,1,core_eligible,0.2353390897558223,0.0155461706591556,0.0036586216521143,monitor,native_revival_or_threshold_boundary,methodology_backed,Adapter enumerates Avalanche Struct vaults and sums underlying token balances across product and yield-source contracts.,missing_address,,,,,,adapter_onchain_aggregate,Adapter enumerates Avalanche Struct vaults and sums underlying token balances across product and yield-source contracts.,,20357.63665,20357.63665,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
stryke-ssov,Stryke SSOV,1,core_eligible,0.9141413544347172,0.968124547608392,0.8850026852122334,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,11044.81295,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
subzero+,Subzero+,1,core_eligible,0.9975502529818638,0.9996838323353292,0.9972348598479868,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
subzero-zswap,Subzero ZSwap,1,core_eligible,0.5932648239740566,0.9625919771079074,0.5710719598577618,elevated,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1611.74715,1611.74715,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
superform,Superform,1,core_eligible,0.2770149173058925,0.0170484079122598,0.0047226633080117,monitor,avax_side_decay_but_globally_alive,address_registered,"Avalanche contract address confirmed and live code detected on C-Chain, while Avalanche share remains materially weaker than global TVL.",mapped_live_code,0xD85ec15A9F814D6173bF1a89273bFB3964aAdaEC,adapter_source,0xD85ec15A9F814D6173bF1a89273bFB3964aAdaEC,avax_factory_from_adapter,mapped_live_code,adapter_onchain_aggregate,"Adapter defines explicit avax support, enumerates Superform vaults from the factory and sums underlying asset balances on-chain.",,2980.87048,33213140.89469,8.974973157316088e-05,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
sushi-bentobox,Sushi BentoBox,1,core_eligible,0.018661814503661,0.0585153205329499,0.0010920020574081,monitor,avax_side_decay_but_globally_alive,address_registered,"Avalanche contract address confirmed and live code detected on C-Chain, while Avalanche share remains materially weaker than global TVL.",mapped_live_code,0x0711b6026068f736bae6b213031fce978d48e026,adapter_source,0x0711b6026068f736bae6b213031fce978d48e026,avax_bentobox_from_adapter,mapped_live_code,adapter_subgraph,"Adapter defines Avalanche BentoBox, Furo, Kashi and Trident subgraphs; top-level avax export intentionally zeros direct BentoBox TVL to avoid double counting child protocols.",,0.0,2910360.65165,0.0,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
sushi-kashi,Sushi Kashi,1,core_eligible,0.5469599591860079,0.0580042449969513,0.0317259994761477,monitor,multichain_relocation,address_registered,Avalanche contract address confirmed and live code detected on C-Chain.,mapped_live_code,0x0711b6026068f736bae6b213031fce978d48e026,adapter_source,0x0711b6026068f736bae6b213031fce978d48e026,avax_bentobox,mapped_live_code,adapter_subgraph,Adapter uses Avalanche Kashi subgraph and Avalanche BentoBox address for TVL and borrowed state.,no_code_on_avax,1441.58292,142338.75280000002,0.0101278316104509,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
sushi-trident,Sushi Trident,1,core_eligible,0.2069146827366141,0.1043312419104133,0.0215876658194101,monitor,multichain_relocation,methodology_backed,Adapter fetches TVL from Trident subgraphs rather than a single Avalanche contract.,missing_address,,,,,,adapter_subgraph,Adapter fetches TVL from Trident subgraphs rather than a single Avalanche contract.,,0.0,274513.67626,0.0,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
sushiswap,SushiSwap,1,core_eligible,0.049822982356284,0.0521775710193596,0.0025996422002913,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,55299.27793,42497032.19267999,0.0013012503480072,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
sushiswap-v3,SushiSwap V3,1,core_eligible,0.135010815491793,0.1037231342121622,0.0140037449353487,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,34956.35305,84130277.98989001,0.000415502645245,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
suzaku,Suzaku,1,core_eligible,0.1461122770589147,0.145637054697995,0.0212793616860777,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1357231.79622,1357231.79622,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
swapsicle-v1,Swapsicle V1,1,core_eligible,0.1041423585319516,0.0788891121016184,0.008215698196754,monitor,native_revival_or_threshold_boundary,address_registered,Avalanche contract address confirmed and live code detected on C-Chain.,mapped_live_code,0x240248628B7B6850352764C5dFa50D1592A033A8,payload_field_confirmed,0x240248628B7B6850352764C5dFa50D1592A033A8,payload_explicit_avax_address,mapped_live_code,adapter_onchain_aggregate,Adapter uses Avalanche factory and staking contracts to aggregate TVL and staking balances on-chain.,,18693.30963,19203.51707,0.9734315626590582,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
swift-finance,Swift Finance,1,core_eligible,0.8166704092654933,0.9856353262397124,0.8049392052667139,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,768.51282,768.51282,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
swing-dao,Swing DAO,1,core_eligible,0.9123722107701314,0.9975864671342058,0.9101701704536004,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.02069,0.02069,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
symphony-finance,Symphony Finance,1,core_eligible,0.736201623947459,0.9752284264962636,0.7179647513062746,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,352.56038,853.52017,0.4130662547787242,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
tarina,Tarina,1,core_eligible,0.1798961042916363,0.9065745654618744,0.1630892325764742,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,52.42921,52.42921,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
tarot,Tarot,1,core_eligible,0.2564668424383394,0.0134196926659747,0.0034417062045354,monitor,multichain_relocation,address_registered,Avalanche contract address confirmed and live code detected on C-Chain.,mapped_live_code,0x36Df0A76a124d8b2205fA11766eC2eFF8Ce38A35,adapter_source,0x36Df0A76a124d8b2205fA11766eC2eFF8Ce38A35,avax_factory,mapped_live_code,,,,6844.25188,573623.8573599999,0.0119316025513642,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
team-finance,Team Finance,1,core_eligible,0.0569191065796895,0.08685941847005,0.0049439604973466,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,430493.34454,48825934.12943,0.008816899301892,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
teddy-cash,Teddy Cash,1,core_eligible,0.7638119362338369,0.057585811442716,0.0439847301376575,monitor,native_revival_or_threshold_boundary,weak_onchain_support,"Avalanche contract shows activity within the last 57,344 blocks.",mapped_live_code,0x094bd7B2D99711A1486FB94d4395801C6d0fdDcC,address_field_avax,,,,,,revival_weak_evidence,14000.89466,14000.89466,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
tempodao,TempoDAO,1,core_eligible,0.8873224473549728,0.9962750267515168,0.884017194975797,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,3.39632,3.39632,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
termfinance-lend,TermFinance Lend,1,core_eligible,0.1084415271604729,0.5511109946151654,0.0597633178909957,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,0.0,1855209.02352,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
termfinance-vaults,TermFinance Vaults,1,core_eligible,0.7067501698727826,0.1563961897357053,0.1105330336631656,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1384873.99908,15160463.86346,0.0913477325992541,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
the-dragons-lair,The Dragon's Lair,1,core_eligible,0.9781462807350008,0.9809978719480767,0.959559419854962,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,78.67273,78.67273,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
the-ennead-farm,The Ennead Farm,1,core_eligible,0.9888585095762308,0.9933699468508136,0.9823023251007154,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,62.93052,3718.9872,0.0169214134428857,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
the-seed-farm,The Seed Farm,1,core_eligible,0.8862596182243536,0.9824403544852452,0.870697213494292,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,1947.86712,1947.86712,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
thetanuts-finance,Thetanuts Finance,1,core_eligible,0.0808993359846399,0.0071607742525045,0.0005793018821635,monitor,native_revival_or_threshold_boundary,methodology_backed,Adapter documents Avalanche vault coverage and counts funds deposited into Thetanuts Avalanche vaults and products.,missing_address,,,,,,adapter_onchain_aggregate,Adapter documents Avalanche vault coverage and counts funds deposited into Thetanuts Avalanche vaults and products.,,41293.25382,867571.50266,0.047596369513514,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
thor-financial,Thor Financial,1,core_eligible,0.9948363397853373,0.9996838323353292,0.9945218047030578,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
thorchain-dex,Thorchain DEX,1,core_eligible,0.0290173803834809,0.0610609768128436,0.0017718295907651,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1006768.09347,65529398.338740006,0.015363609601079,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
thorusfi,ThorusFi,1,core_eligible,0.8714914773636078,0.0815478388330471,0.0710682465404216,monitor,native_revival_or_threshold_boundary,onchain_supported,Avalanche contract active in short windows (1 / 1 recent logs).,mapped_live_code,0xAE4AA155D2987B454C29450ef4f862CF00907B61,address_field_avax,,,,,,revival_supported,12697.07777,12838.2832,0.989001221752142,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
token-mill,Token Mill,1,core_eligible,0.2058949764794846,0.154088691343595,0.031726087479944,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,40862.3777,69025.07559,0.5919932336288515,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
tokensfarm,TokensFarm,1,core_eligible,0.8977809509742966,1.0,0.8977809509742966,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
topshelf,TopShelf,1,core_eligible,0.4811858740329392,0.6902370837342532,0.3321323344266136,monitor,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,2082.26258,22824.23244,0.0912303441298112,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
tornadao,Tornadao,1,core_eligible,0.9420148042068032,0.990263534578142,0.9328429096387651,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,7.09314,7.09314,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
tornado-cash,Tornado Cash,1,core_eligible,0.0710319141966308,0.100052655435002,0.0071069316360041,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,45522.78469,474258150.5947701,9.598735337054217e-05,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
tranche-finance,Tranche Finance,1,core_eligible,0.9182670974089276,0.8651207226739379,0.7944118949181107,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,36.40441,33284.35413000001,0.0010937394145553,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
treehouse-finance,TreeHouse Finance,1,core_eligible,0.9920547046945922,0.9985189340813464,0.9905854062820292,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,29.06204,29.06204,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
treehouse-protocol,Treehouse Protocol,1,core_eligible,0.1341822475306562,0.1155470836400099,0.0155043673784292,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,7929144.48192,153633227.21288002,0.051610869769292,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
tulipa-capital,Tulipa Capital,1,core_eligible,0.4518959197064199,0.1007283549539196,0.0455187326024162,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,4165821.91345,51236727.57526,0.0813053860110592,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
turtle-club,Turtle Club,1,core_eligible,0.1436972531233377,0.0896876251241956,0.0128878653695025,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,4395630.84407,5351172.191199999,0.8214332649019617,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
umami-finance,Umami Finance,1,core_eligible,0.9244738432264524,0.8066767434942116,0.7457515492994928,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,567703.66826,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
uncx-network-v2,UNCX Network V2,1,core_eligible,0.1529868370840225,0.0483046326029581,0.0073899729584323,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,95614.00922,121950156.71672,0.000784041708467,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
unifi,UniFi,1,core_eligible,0.5817763063908736,0.9605030777299136,0.5587979328387753,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,152.67592,3593.63599,0.0424850820797795,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
uniswap-v2,Uniswap V2,1,core_eligible,0.1447994884452238,0.1282595941568126,0.0185719236220984,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,138405.39707,900674907.5076401,0.0001536685389104,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
uniswap-v3,Uniswap V3,1,core_eligible,0.0250778291027582,0.103574126460727,0.0025974142428495,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,4660072.41775,1588550134.9854398,0.0029335381459601,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
uniswap-v4,Uniswap V4,1,core_eligible,0.3264318122307688,0.1370300433989005,0.0447309653967639,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,593803.17141,639040871.0537,0.0009292100056619,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
uno-farm,UNO farm,1,core_eligible,0.9199491558948188,0.9967094136906804,0.9169219837971612,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,115.15543,2947.70558,0.0390661234220006,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
upshift,Upshift,1,core_eligible,0.0412775626166475,0.0945520877494125,0.0039028797226111,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1346470.23376,316056390.00306,0.0042602215185301,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
vacus-finance,Vacus Finance,1,core_eligible,0.9131954448002392,0.9954611512683996,0.9090505888139042,terminal_risk,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,0.8179,0.8179,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
valhalladao,ValhallaDAO,1,core_eligible,0.9888577591336928,0.9971658696242028,0.9860552073211892,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,2e-05,2e-05,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
vapordex-v1,VaporDex V1,1,core_eligible,0.1444809208047099,0.0962477425132438,0.0139059624636881,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,408553.43918,408567.64136,0.9999652390973676,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
vapordex-v2,VaporDex V2,1,core_eligible,0.3232836985312664,0.2111922404214121,0.0682750085845385,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,18882.48581,19052.21202,0.9910915220856332,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
vaporfi,VaporFi,1,core_eligible,0.9970644175990272,0.9996838323353292,0.9967491780705888,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
varlamore-capital,Varlamore Capital,1,core_eligible,0.1335557916307383,0.1956649510039229,0.0261321874257185,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,16.76851,125302.502,0.0001338242232385,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
vaultlayer,VaultLayer,0,boundary_excluded,,,,not_core_eligible,not_core_eligible,not_eligible,Excluded from Avalanche core universe due to missing bare Avalanche history.,missing_address,,,,,,,,,0.0,462.57879,0.0,0,,,
vector-finance,Vector Finance,1,core_eligible,0.1934204022122122,0.0279838750032982,0.0054126523585942,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,23532.91419,23532.91419,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
vee-finance,Vee Finance,1,core_eligible,0.6466106721918967,0.0591593838813459,0.0382530889779755,monitor,native_revival_or_threshold_boundary,onchain_supported,Avalanche contract active in short windows (2 / 2 recent logs).,mapped_live_code,0x3709e8615e02c15b096f8a9b460ccb8ca8194e86,address_field_avax,,,,,,revival_supported,13098.79528,13098.79528,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
vertex-perps,Vertex Perps,1,core_eligible,0.0863120948351134,0.9251306841091717,0.0798499673417042,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
vesper,Vesper,1,core_eligible,0.1991186963370689,0.0710182679444077,0.0141410649292071,monitor,avax_side_decay_but_globally_alive,methodology_backed,Adapter has a dedicated avax pool API endpoint and aggregates Avalanche pool token balances from live Vesper pool contracts.,missing_address,,,,,,adapter_onchain_aggregate,Adapter has a dedicated avax pool API endpoint and aggregates Avalanche pool token balances from live Vesper pool contracts.,,0.0,35241160.95092,0.0,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
vfat.io,vfat.io,1,core_eligible,0.1335255330661176,0.0651691934229853,0.008701751291293,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1069456.26294,34946418.47856,0.030602742984839,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
vikingsfinance,VikingsFinance,1,core_eligible,0.9715822549117056,1.0,0.9715822549117056,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
volta-club,Volta Club,1,core_eligible,0.9965152624444537,0.9996838323353292,0.996200196541118,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
volta-dao,Volta DAO,1,core_eligible,0.9972647081219096,0.9996838323353292,0.9969494052680844,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
voltz,Voltz,1,core_eligible,0.1271196919197115,0.0747314050123932,0.0094998331819026,monitor,multichain_relocation,methodology_backed,Adapter enumerates margin engines from factory logs and sums holdings on-chain.,missing_address,,,,,,adapter_onchain_aggregate,Adapter enumerates margin engines from factory logs and sums holdings on-chain.,,740.00271,236171.84293,0.0031333231803561,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
vortex-dao,Vortex DAO,1,core_eligible,0.962954580074412,1.0,0.962954580074412,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
waterfall-defi,Waterfall DeFi,1,core_eligible,0.166131393436027,0.3529269966785816,0.0586322537394048,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,9479.12985,20557.06432,0.4611130121715745,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
whaleswap,WhaleSwap,1,core_eligible,0.854304051224745,0.9848720111176384,0.8413801490356605,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,132.29747,1618.0127699999998,0.0817654053496747,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
wolf-safe-poor-people,Wolf Safe Poor People,0,boundary_excluded,,,,not_core_eligible,not_core_eligible,not_eligible,Excluded from Avalanche core universe due to missing bare Avalanche history.,missing_address,,,,,,,,,0.0,0.0,0.0,0,,,
wombat-exchange,Wombat Exchange,1,core_eligible,0.0447218151228876,0.0528820757974939,0.00236498241713,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,52075.96555,3470664.07475,0.0150046113448047,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
woofi-earn,WOOFi Earn,1,core_eligible,0.0532538770747058,0.0632092377465305,0.0033661369769395,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1110069.05679,6544639.58649,0.1696150020363992,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
woofi-swap,WOOFi Swap,1,core_eligible,0.1739951007222475,0.0619721684437229,0.0107828536903416,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1130115.64295,5826395.474,0.1939648017360106,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
wowswap,WOWswap,1,core_eligible,0.2384562291668493,0.5680957734949422,0.1354659759532284,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,2890.69776,37734.42842,0.0766063746302268,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
xave-finance,Xave Finance,1,core_eligible,0.3890030649075475,0.0577169843702447,0.0224520838172462,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,11877.3828,149710.1343,0.0793358636376562,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
xdollar,xDollar,1,core_eligible,0.7508825923697645,0.5809280184025772,0.4362087364383574,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,3287.01717,98636.77359,0.0333244595333483,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
xsy,XSY,1,core_eligible,0.415220680370866,0.2515837534479824,0.1044627772769274,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,20974668.99613,20974668.99613,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
yel-finance,Yel Finance,1,core_eligible,0.9625311133098412,0.8352332370195349,0.8039379775017954,terminal_risk,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,87.00594,15072.15634,0.0057726272231594,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
yeti-finance,Yeti Finance,1,core_eligible,0.8221225166172039,0.9937139014798112,0.8169545734820827,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
yetiswap,YetiSwap,1,core_eligible,0.5015876894698392,0.8281894947185351,0.4154096550990636,elevated,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,9658.23658,9658.23658,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
yield-yak-aggregator,Yield Yak Aggregator,1,core_eligible,0.0638833052214687,0.0260623542851221,0.0016649493335865,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,12026123.84262,15153614.36674,0.793614219787433,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
yield-yak-staked-avax,Yield Yak Staked Avax,1,core_eligible,0.1588176127358468,0.0799830172064714,0.0127027118521419,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,471795.613,471795.613,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
yieldfi,YieldFi,1,core_eligible,0.370936556394956,0.070964040761212,0.0263231569078353,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,23431.38964,20293894.1043,0.0011546029322699,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
